seed,split,row_position,true_stage,frozen_pred,tta_pred,hybrid_pred,frozen_conf,tta_conf,use_tta,prediction_changed,uncertain_override,recon_rescue,protected_de
43,test_shuffle_bn_order,57942,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.66816646,0.87798834,False,False,False,False,True
43,test_shuffle_bn_order,57943,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.66816646,0.85338056,False,False,False,False,True
43,test_shuffle_bn_order,57946,Benign,Benign,Data Exfiltration,Data Exfiltration,0.49114332,0.4204795,True,True,True,False,False
43,test_shuffle_bn_order,57972,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.66285324,0.84762985,False,False,False,False,True
43,test_shuffle_bn_order,57973,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6642725,0.8422489,False,False,False,False,True
43,test_shuffle_bn_order,57974,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6643726,0.8694814,False,False,False,False,True
43,test_shuffle_bn_order,57975,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.66437256,0.8694814,False,False,False,False,True
43,test_shuffle_bn_order,57996,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65828115,0.8703116,False,False,False,False,True
43,test_shuffle_bn_order,57997,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6598684,0.87542117,False,False,False,False,True
43,test_shuffle_bn_order,57998,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65928185,0.8718411,False,False,False,False,True
43,test_shuffle_bn_order,57999,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6592819,0.8488698,False,False,False,False,True
43,test_shuffle_bn_order,58029,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65384865,0.86340195,False,False,False,False,True
43,test_shuffle_bn_order,58030,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6555492,0.8369626,False,False,False,False,True
43,test_shuffle_bn_order,58031,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65492696,0.8325927,False,False,False,False,True
43,test_shuffle_bn_order,58032,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65492696,0.8456746,False,False,False,False,True
43,test_shuffle_bn_order,58062,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6495931,0.83281124,False,False,False,False,True
43,test_shuffle_bn_order,58063,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.65122795,0.83311373,False,False,False,False,True
43,test_shuffle_bn_order,58064,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6513827,0.8462038,False,False,False,False,True
43,test_shuffle_bn_order,58065,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6513827,0.8643692,False,False,False,False,True
43,test_shuffle_bn_order,58092,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64595795,0.8404652,False,False,False,False,True
43,test_shuffle_bn_order,58093,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64715886,0.8293948,False,False,False,False,True
43,test_shuffle_bn_order,58094,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64726526,0.88849914,False,False,False,False,True
43,test_shuffle_bn_order,58095,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64726526,0.8419698,False,False,False,False,True
43,test_shuffle_bn_order,58125,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64070314,0.8722549,False,False,False,False,True
43,test_shuffle_bn_order,58126,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6430044,0.8593794,False,False,False,False,True
43,test_shuffle_bn_order,58127,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64311,0.81007636,False,False,False,False,True
43,test_shuffle_bn_order,58128,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.64311004,0.81007636,False,False,False,False,True
43,test_shuffle_bn_order,58154,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63641495,0.84463215,False,False,False,False,True
43,test_shuffle_bn_order,58155,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6388686,0.8721511,False,False,False,False,True
43,test_shuffle_bn_order,58156,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6389752,0.8562696,False,False,False,False,True
43,test_shuffle_bn_order,58157,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63897514,0.8584909,False,False,False,False,True
43,test_shuffle_bn_order,58175,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6322044,0.80665326,False,False,False,False,True
43,test_shuffle_bn_order,58176,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6348185,0.854075,False,False,False,False,True
43,test_shuffle_bn_order,58177,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63497365,0.70154727,False,False,False,False,True
43,test_shuffle_bn_order,58178,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63497365,0.8551714,False,False,False,False,True
43,test_shuffle_bn_order,58197,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6281884,0.81147826,False,False,False,False,True
43,test_shuffle_bn_order,58198,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6308803,0.85168964,False,False,False,False,True
43,test_shuffle_bn_order,58199,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6309955,0.82475024,False,False,False,False,True
43,test_shuffle_bn_order,58200,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6309955,0.8247501,False,False,False,False,True
43,test_shuffle_bn_order,58228,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6235366,0.7836988,False,False,False,False,True
43,test_shuffle_bn_order,58229,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62632674,0.8123405,False,False,False,False,True
43,test_shuffle_bn_order,58230,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62644225,0.7917755,False,False,False,False,True
43,test_shuffle_bn_order,58231,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6263893,0.87251574,False,False,False,False,True
43,test_shuffle_bn_order,58268,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62062335,0.84028417,False,False,False,False,True
43,test_shuffle_bn_order,58269,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6233624,0.84572864,False,False,False,False,True
43,test_shuffle_bn_order,58270,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6235305,0.83494425,False,False,False,False,True
43,test_shuffle_bn_order,58271,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6235832,0.789252,False,False,False,False,True
43,test_shuffle_bn_order,58299,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6171462,0.66921747,False,False,False,False,True
43,test_shuffle_bn_order,58300,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6199884,0.84276533,False,False,False,False,True
43,test_shuffle_bn_order,58301,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6201037,0.8319479,False,False,False,False,True
43,test_shuffle_bn_order,58302,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6201037,0.8163977,False,False,False,False,True
43,test_shuffle_bn_order,58324,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6139069,0.7869867,False,False,False,False,True
43,test_shuffle_bn_order,58325,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6166905,0.83757037,False,False,False,False,True
43,test_shuffle_bn_order,58326,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6168057,0.82941633,False,False,False,False,True
43,test_shuffle_bn_order,58327,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6168057,0.8134212,False,False,False,False,True
43,test_shuffle_bn_order,58344,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61101806,0.78432083,False,False,False,False,True
43,test_shuffle_bn_order,58345,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61353046,0.7894823,False,False,False,False,True
43,test_shuffle_bn_order,58346,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6136456,0.77855605,False,False,False,False,True
43,test_shuffle_bn_order,58347,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61364555,0.80156136,False,False,False,False,True
43,test_shuffle_bn_order,58370,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60830784,0.79044265,False,False,False,False,True
43,test_shuffle_bn_order,58371,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.610675,0.8318932,False,False,False,False,True
43,test_shuffle_bn_order,58372,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61078984,0.7863965,False,False,False,False,True
43,test_shuffle_bn_order,58373,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6108424,0.8320446,False,False,False,False,True
43,test_shuffle_bn_order,58400,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60400975,0.8003665,False,False,False,False,True
43,test_shuffle_bn_order,58401,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60713464,0.8300858,False,False,False,False,True
43,test_shuffle_bn_order,58402,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60730207,0.803914,False,False,False,False,True
43,test_shuffle_bn_order,58403,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60730207,0.793435,False,False,False,False,True
43,test_shuffle_bn_order,58428,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6022226,0.82273424,False,False,False,False,True
43,test_shuffle_bn_order,58429,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60545087,0.81533855,False,False,False,False,True
43,test_shuffle_bn_order,58430,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6055629,0.78649694,False,False,False,False,True
43,test_shuffle_bn_order,58431,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60556287,0.8155791,False,False,False,False,True
43,test_shuffle_bn_order,58442,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63660055,0.85074466,False,False,False,False,True
43,test_shuffle_bn_order,58449,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59992516,0.7964403,False,False,False,False,True
43,test_shuffle_bn_order,58450,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6031528,0.8241804,False,False,False,False,True
43,test_shuffle_bn_order,58451,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60326797,0.8124026,False,False,False,False,True
43,test_shuffle_bn_order,58452,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60326797,0.76670223,False,False,False,False,True
43,test_shuffle_bn_order,58479,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5977535,0.78158396,False,False,False,False,True
43,test_shuffle_bn_order,58480,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60102075,0.79745215,False,False,False,False,True
43,test_shuffle_bn_order,58481,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6011883,0.7808458,False,False,False,False,True
43,test_shuffle_bn_order,58482,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6011883,0.78618175,False,False,False,False,True
43,test_shuffle_bn_order,58504,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5967751,0.81549555,False,False,False,False,True
43,test_shuffle_bn_order,58505,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5991767,0.79534954,False,False,False,False,True
43,test_shuffle_bn_order,58506,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5992915,0.819222,False,False,False,False,True
43,test_shuffle_bn_order,58507,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59929156,0.79550385,False,False,False,False,True
43,test_shuffle_bn_order,58527,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59502095,0.8164309,False,False,False,False,True
43,test_shuffle_bn_order,58528,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5976259,0.80286086,False,False,False,False,True
43,test_shuffle_bn_order,58529,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5977406,0.6336353,False,False,False,False,True
43,test_shuffle_bn_order,58530,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5977407,0.77586234,False,False,False,False,True
43,test_shuffle_bn_order,58534,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6035725,0.80722207,False,False,False,False,True
43,test_shuffle_bn_order,58538,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.51313794,0.7263623,False,False,False,False,True
43,test_shuffle_bn_order,58554,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5931656,0.77393234,False,False,False,False,True
43,test_shuffle_bn_order,58555,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5962159,0.75753886,False,False,False,False,True
43,test_shuffle_bn_order,58556,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59640557,0.78084254,False,False,False,False,True
43,test_shuffle_bn_order,58557,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5964057,0.81640726,False,False,False,False,True
43,test_shuffle_bn_order,58582,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5916865,0.7714042,False,False,False,False,True
43,test_shuffle_bn_order,58583,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5952147,0.8183835,False,False,False,False,True
43,test_shuffle_bn_order,58584,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59534883,0.8416364,False,False,False,False,True
43,test_shuffle_bn_order,58585,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59534883,0.7903234,False,False,False,False,True
43,test_shuffle_bn_order,58614,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5907779,0.8333776,False,False,False,False,True
43,test_shuffle_bn_order,58615,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59434927,0.78874904,False,False,False,False,True
43,test_shuffle_bn_order,58616,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5936387,0.6199822,False,False,False,False,True
43,test_shuffle_bn_order,58617,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5936387,0.81096107,False,False,False,False,True
43,test_shuffle_bn_order,58654,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5907787,0.8106472,False,False,False,False,True
43,test_shuffle_bn_order,58655,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5937977,0.7528658,False,False,False,False,True
43,test_shuffle_bn_order,58656,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5939319,0.8110016,False,False,False,False,True
43,test_shuffle_bn_order,58657,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59393185,0.77434486,False,False,False,False,True
43,test_shuffle_bn_order,58677,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.58990806,0.827553,False,False,False,False,True
43,test_shuffle_bn_order,58678,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59359837,0.7729699,False,False,False,False,True
43,test_shuffle_bn_order,58679,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59381944,0.8323515,False,False,False,False,True
43,test_shuffle_bn_order,58680,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59381944,0.7869172,False,False,False,False,True
43,test_shuffle_bn_order,58706,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5922278,0.7590212,False,False,False,False,True
43,test_shuffle_bn_order,58707,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5937548,0.83175576,False,False,False,False,True
43,test_shuffle_bn_order,58708,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59390545,0.8319502,False,False,False,False,True
43,test_shuffle_bn_order,58709,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59390545,0.78707975,False,False,False,False,True
43,test_shuffle_bn_order,58735,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5918983,0.804922,False,False,False,False,True
43,test_shuffle_bn_order,58736,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5941702,0.7606814,False,False,False,False,True
43,test_shuffle_bn_order,58737,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5943909,0.6074171,False,False,False,False,True
43,test_shuffle_bn_order,58738,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.594391,0.7713216,False,False,False,False,True
43,test_shuffle_bn_order,58766,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5928006,0.8110033,False,False,False,False,True
43,test_shuffle_bn_order,58767,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5948441,0.78508997,False,False,False,False,True
43,test_shuffle_bn_order,58768,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59499437,0.83587205,False,False,False,False,True
43,test_shuffle_bn_order,58769,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59499437,0.83587205,False,False,False,False,True
43,test_shuffle_bn_order,58796,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59287184,0.8307581,False,False,False,False,True
43,test_shuffle_bn_order,58797,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5958449,0.8148358,False,False,False,False,True
43,test_shuffle_bn_order,58798,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5959949,0.78155535,False,False,False,False,True
43,test_shuffle_bn_order,58799,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5959949,0.80789804,False,False,False,False,True
43,test_shuffle_bn_order,58804,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6649514,0.8595293,False,False,False,False,True
43,test_shuffle_bn_order,58835,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5932117,0.78124386,False,False,False,False,True
43,test_shuffle_bn_order,58836,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59696066,0.80998963,False,False,False,False,True
43,test_shuffle_bn_order,58837,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59718025,0.80592483,False,False,False,False,True
43,test_shuffle_bn_order,58838,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59718025,0.7635367,False,False,False,False,True
43,test_shuffle_bn_order,58864,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59462845,0.8275352,False,False,False,False,True
43,test_shuffle_bn_order,58865,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5984683,0.77050793,False,False,False,False,True
43,test_shuffle_bn_order,58866,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5986876,0.749285,False,False,False,False,True
43,test_shuffle_bn_order,58867,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5986876,0.7707233,False,False,False,False,True
43,test_shuffle_bn_order,58888,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5952837,0.80039346,False,False,False,False,True
43,test_shuffle_bn_order,58889,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5991811,0.7730757,False,False,False,False,True
43,test_shuffle_bn_order,58890,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5993305,0.8073314,False,False,False,False,True
43,test_shuffle_bn_order,58891,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59933054,0.83560044,False,False,False,False,True
43,test_shuffle_bn_order,58919,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.59970254,0.7590069,False,False,False,False,True
43,test_shuffle_bn_order,58920,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6020867,0.8159159,False,False,False,False,True
43,test_shuffle_bn_order,58921,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6022356,0.75023407,False,False,False,False,True
43,test_shuffle_bn_order,58922,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6022357,0.76333636,False,False,False,False,True
43,test_shuffle_bn_order,58959,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60244364,0.7730575,False,False,False,False,True
43,test_shuffle_bn_order,58960,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6041634,0.80978656,False,False,False,False,True
43,test_shuffle_bn_order,58961,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6032822,0.81223446,False,False,False,False,True
43,test_shuffle_bn_order,58962,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6032822,0.7743147,False,False,False,False,True
43,test_shuffle_bn_order,58983,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6030238,0.7596393,False,False,False,False,True
43,test_shuffle_bn_order,58984,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60647655,0.7656209,False,False,False,False,True
43,test_shuffle_bn_order,58985,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6056538,0.8192092,False,False,False,False,True
43,test_shuffle_bn_order,58986,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6056538,0.8377798,False,False,False,False,True
43,test_shuffle_bn_order,59005,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6069228,0.83610517,False,False,False,False,True
43,test_shuffle_bn_order,59006,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6089078,0.75366294,False,False,False,False,True
43,test_shuffle_bn_order,59007,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6091254,0.76697683,False,False,False,False,True
43,test_shuffle_bn_order,59008,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6091255,0.8123202,False,False,False,False,True
43,test_shuffle_bn_order,59039,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.60952115,0.81576496,False,False,False,False,True
43,test_shuffle_bn_order,59040,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6116833,0.7920658,False,False,False,False,True
43,test_shuffle_bn_order,59041,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6118305,0.84036344,False,False,False,False,True
43,test_shuffle_bn_order,59042,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6118305,0.84036136,False,False,False,False,True
43,test_shuffle_bn_order,59062,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6117928,0.8114199,False,False,False,False,True
43,test_shuffle_bn_order,59063,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6146017,0.8416507,False,False,False,False,True
43,test_shuffle_bn_order,59064,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6148166,0.84235114,False,False,False,False,True
43,test_shuffle_bn_order,59065,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6148168,0.75827074,False,False,False,False,True
43,test_shuffle_bn_order,59091,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6132919,0.81597334,False,False,False,False,True
43,test_shuffle_bn_order,59092,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61766595,0.7807413,False,False,False,False,True
43,test_shuffle_bn_order,59093,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6178802,0.7808518,False,False,False,False,True
43,test_shuffle_bn_order,59094,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6178802,0.79598224,False,False,False,False,True
43,test_shuffle_bn_order,59130,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.61855346,0.84364384,False,False,False,False,True
43,test_shuffle_bn_order,59131,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6199784,0.7820347,False,False,False,False,True
43,test_shuffle_bn_order,59132,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.620194,0.7730941,False,False,False,False,True
43,test_shuffle_bn_order,59133,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.620194,0.58126515,False,False,False,False,True
43,test_shuffle_bn_order,59164,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6201282,0.77863264,False,False,False,False,True
43,test_shuffle_bn_order,59165,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.624513,0.8318943,False,False,False,False,True
43,test_shuffle_bn_order,59166,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62465733,0.83188725,False,False,False,False,True
43,test_shuffle_bn_order,59167,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62465733,0.82156116,False,False,False,False,True
43,test_shuffle_bn_order,59190,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.62388563,0.56696874,False,False,False,False,True
43,test_shuffle_bn_order,59191,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.628286,0.78992397,False,False,False,False,True
43,test_shuffle_bn_order,59192,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6284967,0.790213,False,False,False,False,True
43,test_shuffle_bn_order,59193,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6284966,0.79021305,False,False,False,False,True
43,test_shuffle_bn_order,59222,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.627689,0.782795,False,False,False,False,True
43,test_shuffle_bn_order,59223,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6321024,0.80546016,False,False,False,False,True
43,test_shuffle_bn_order,59224,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.63230675,0.8373802,False,False,False,False,True
43,test_shuffle_bn_order,59225,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6323068,0.78968996,False,False,False,False,True
43,test_shuffle_bn_order,59254,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6316937,0.7806916,False,False,False,False,True
43,test_shuffle_bn_order,59255,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6361309,0.8400498,False,False,False,False,True
43,test_shuffle_bn_order,59256,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.6362694,0.8407669,False,False,False,False,True
